"","apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"294","GUERNSEY","JERSEY",13.8624,35,41
"295","GUERNSEY","MANCHESTER",6.6371,35,47
"296","GUERNSEY","NEWCASTLE",0.0304,35,49
"297","GUERNSEY","NEWQUAY",0,35,50
"298","GUERNSEY","NORWICH",0.1197,35,51
"299","GUERNSEY","SOUTHAMPTON",13.444,35,54
"300","HAWARDEN","MANCHESTER",7e-04,36,47
"301","HAWARDEN","SOUTHAMPTON",9e-04,36,54
"302","HUMBERSIDE","ISLE OF MAN",0.003,37,39
"303","HUMBERSIDE","JERSEY",0.2175,37,41
"304","HUMBERSIDE","LEEDS BRADFORD",0,37,44
"305","HUMBERSIDE","NORWICH",0.0864,37,51
"306","HUMBERSIDE","SOUTHAMPTON",0.0064,37,54
"307","INVERNESS","JERSEY",0.1717,38,41
"308","INVERNESS","KIRKWALL",1.9204,38,42
"309","INVERNESS","LEEDS BRADFORD",0,38,44
"310","INVERNESS","MANCHESTER",5.579,38,47
"311","INVERNESS","NEWCASTLE",0.0015,38,49
"312","INVERNESS","NORWICH",0,38,51
"313","INVERNESS","SCATSTA",0,38,52
"314","INVERNESS","SOUTHAMPTON",0,38,54
"315","INVERNESS","STORNOWAY",3.285,38,55
"316","INVERNESS","SUMBURGH",0.3263,38,56
"317","ISLE OF MAN","JERSEY",0.0174,39,41
"318","ISLE OF MAN","LEEDS BRADFORD",0.0462,39,44
"319","ISLE OF MAN","LIVERPOOL (JOHN LENNON)",20.4817,39,46
"320","ISLE OF MAN","MANCHESTER",13.2469,39,47
"321","ISLE OF MAN","NEWCASTLE",0.4809,39,49
"322","ISLE OF MAN","NORWICH",0.0987,39,51
"323","ISLE OF MAN","OXFORD (KIDLINGTON)",0.0133,39,53
"324","ISLE OF MAN","SOUTHAMPTON",0.1932,39,54
"325","ISLES OF SCILLY (ST.MARYS)","NEWQUAY",2.2093,40,50
"326","ISLES OF SCILLY (ST.MARYS)","SOUTHAMPTON",0,40,54
"327","JERSEY","LEEDS BRADFORD",1.6104,41,44
"328","JERSEY","LIVERPOOL (JOHN LENNON)",8.6442,41,46
"329","JERSEY","MANCHESTER",5.1168,41,47
"330","JERSEY","MANSTON (KENT INT)",0,41,48
"331","JERSEY","NEWCASTLE",1.7878,41,49
"332","JERSEY","NORWICH",0.2747,41,51
"333","JERSEY","OXFORD (KIDLINGTON)",0.0092,41,53
"334","JERSEY","SOUTHAMPTON",16.0314,41,54
"335","KIRKWALL","NORTH RONALDSAY",0.657,42,62
"336","KIRKWALL","PAPA WESTRAY",0.419,42,63
"337","KIRKWALL","SANDAY",0.2921,42,64
"338","KIRKWALL","STRONSAY",0.3084,42,65
"339","KIRKWALL","SUMBURGH",0.8739,42,56
"340","KIRKWALL","WESTRAY",0.3365,42,66
"341","LANDS END (ST JUST)","NEWQUAY",0,43,50
"342","LEEDS BRADFORD","MANCHESTER",0,44,47
"343","LEEDS BRADFORD","NEWQUAY",0,44,50
